region,n_obs,n_heatwave_days,hw_coef,hw_se,hw_rr,interaction_sum,interaction_se,p50,p99
410018,4789,396,0.028861275634517413,11600835.49295701,1.029281798106347,0.634948063959307,6256901.330101432,23.160125732421875,29.44727100372314
410019,3253,253,0.017277908946226068,340785.7622322758,1.0174280353923526,0.38011399681712965,1890550.6667396436,24.19908332824707,30.25276268005371
410020,3250,257,-0.016409158369738698,,0.9837247384908206,-0.3610014841342064,,24.454992294311523,30.646092033386232
410021,5458,468,0.04530756498717045,,1.046349630934244,0.9967664297167522,,23.00491714477539,28.89990470886231
410022,5397,452,-0.16197367727984033,,0.8504635907607042,-3.563420900156598,476844.8614385212,22.30353355407715,28.634140701293944
410023,5252,454,-0.025345974321373504,2159506.843743102,0.9749725382080944,-0.5576114350701136,229008.39179064904,21.915985107421875,27.677591018676758
410024,5214,437,-0.015552513458806734,,0.9845678023334257,-0.34215529609369905,,22.3305721282959,28.410514678955078
410025,4905,422,0.0349835532775197,2473986.565386476,1.0356026763897415,0.769638172105372,1261879.5992618282,21.083728790283203,26.878173351287842
410026,3404,287,-0.0015841676696401047,2077860.2016174423,0.9984170864616239,-0.034851688731778074,1911067.6021219036,21.604598999023438,28.262686767578124
410027,5456,477,-0.035661056413502146,179541.4355972908,0.9649673075404046,-0.7845432410969093,,19.09467887878418,25.045049362182613
410028,4865,422,-0.06745940317745554,727847.1106890807,0.9347656683617025,-1.4841068699012343,,19.995612144470215,25.701580142974848
410029,4756,397,-0.04793382980981764,1194761.577900063,0.9531968582081563,-1.0545442558154818,,18.649200439453125,24.694474334716798
420001,5456,497,-5.996245595091331,2842056.9665115452,0.002488075907584443,-131.91740306796396,365596.3351730042,20.751399993896484,26.12381332397461
420002,5393,473,1.0372356990532754,,2.8214070066593826,22.819185379030692,,19.779693603515625,26.19311548233032
420003,5377,486,11.0907175636918,,65559.77256187382,243.9957863919352,1921401.6980716176,19.481268882751465,25.12790174484253
420004,4934,439,-20.261619493871912,1615455.930063874,1.5866840621808826e-09,-445.7556288169947,,20.377452850341797,26.41529685974121
420005,5331,456,-0.022393218649408072,1733759.4616223287,0.9778556483654706,-0.4926508102873761,2196286.8354860707,16.480591773986816,23.170464496612546
420006,3361,265,-0.12245381848451692,,0.8847467629463657,-2.6939840066586536,,16.879130363464355,23.773602504730228
420007,5359,451,0.021957057934894844,,1.0221998881537981,0.4830552745677865,,20.709850311279297,27.559505348205565
420008,4784,388,-0.006052572486587443,,0.9939657074314947,-0.1331565947058484,,18.073814392089844,24.519511413574218
420009,4795,400,0.05032082552709182,1780125.103851833,1.0516084250885729,1.1070581615955624,,21.09996509552002,28.19764013290406
420010,4529,374,0.036976787238413834,4123585.9872115203,1.037668933397034,0.813489319245445,757122.1689219009,19.520034790039062,26.2233518409729
420011,4110,323,-0.015167517329024858,16285698.57221313,0.9849469301035111,-0.3336853812386651,,19.12959861755371,25.273361015319825
420012,2916,215,0.04136664584354138,,1.0422341663257813,0.9100662085576685,,20.85897445678711,27.819655761718746
420013,2199,161,-0.055461257800862196,,0.9460486749666137,-1.2201476716186448,,19.927637100219727,26.469050941467284
420014,3729,282,0.014363296171316695,,1.0144669439565082,0.31599251576914944,,17.0141544342041,23.277107524871816
420015,4177,326,-0.031108218447306248,1300437.4931795318,0.9693706636114784,-0.6843808058407175,1195997.783468841,17.908676147460938,24.292534179687497
420016,5457,470,-10.616154730450008,131682.52755180732,2.451673210504535e-05,-233.55540406336263,751534.3214022185,21.295493125915527,27.454306774139404
420017,5203,443,0.05802061754026873,,1.0597368446521198,1.2764535858855965,,17.845768928527832,24.347368125915526
420018,4208,318,-0.07292263540340212,1181274.5313618379,0.9296727510010374,-1.6042979788731824,2380509.7149542463,17.66766929626465,24.73810470581055
420019,5447,461,0.2891847167558854,,1.335338365119666,6.362063768644742,,19.238040924072266,26.29337707519531
420020,5444,493,71.43978872233396,3631035.6783790723,1.061465859903867e+31,1571.6753513997064,1513751.5456894517,21.99673080444336,27.271355056762694
420021,4693,392,0.2671124425086765,,1.3061873090515244,5.876473735166247,,19.27257537841797,26.463739261627197
420022,4998,421,0.04019583634866351,863939.3898795891,1.0410146227338812,0.884308399657451,,18.114410400390625,25.18975952148437
420023,2799,212,-0.1403426577196115,,0.8690603941200595,-3.0875384698507844,1818300.2136969953,18.572840690612793,26.11055046081543
420024,2574,198,-0.5711167659913058,418074.5218445633,0.5648942316432678,-12.564568851823923,,17.3924560546875,24.713805541992187
430001,5458,488,-1.779715164402082,,0.16868618825767165,-39.15373361608741,399358.5036556013,19.55669593811035,25.67505367279053
430002,5458,472,0.3054016185105822,1110343.8179381704,1.3571699581440604,6.718835607249549,,19.575897216796875,27.829335937500005
430003,5242,454,31.74364546159009,1191746.468211466,61106872882993.92,698.3602001432166,647997.264196103,19.65443992614746,25.40965003967285
430004,5045,420,0.4047181499613603,348097.24052149686,1.4988799811354774,8.903799299164799,973622.7257231794,18.499272346496582,26.57447481155396
430005,4769,402,2.0487399975711886,1654467.46160512,7.758119695640742,45.0722799465605,3743012.9958457886,19.079593658447266,27.498787250518795
430006,4608,400,1.0904419356791109,488376.7363595943,2.9755888008864644,23.989722585006373,,20.0594425201416,29.09016143798829
430007,4076,343,0.2538568779826579,976897.2340181089,1.2889873086014878,5.584851315623988,,19.744548797607422,28.312862548828125
430008,3580,294,3.9493337278501883,8705216.872051513,51.90077527129649,86.88534201996978,8875103.20242876,19.757719039916992,25.81269073486328
430009,5458,485,-0.9957105185136514,,0.36946084249463595,-21.90563140744352,,18.215543746948242,25.961060256958014
430010,5314,465,0.031110108445204735,,1.0315990854046344,0.6844223858103717,,18.194734573364258,27.670346069335935
430011,5457,465,-0.6435161309181783,439436.86022988165,0.5254416505357117,-14.15735488034754,167784.82938948172,20.17951488494873,29.14700506210327
430012,4931,437,0.23941788921339918,125979.53145255875,1.270509357820033,5.267193562708801,,19.290700912475586,28.716972846984863
430013,4808,411,-0.36935880146465083,,0.6911773705015516,-8.125893632224319,,20.068145751953125,29.227237472534185
430014,3756,284,0.23135819629803023,6608284.945218684,1.2603105971973525,5.089880318555628,2238237.5340372417,20.704286575317383,29.64177207946776
430015,5272,467,-6.6080145505494645,2012631.8734461926,0.001349508872933304,-145.3763201126937,2478021.8686967148,16.395423889160156,24.680104598999023
430016,5107,441,-0.5882990456715307,1908647.2742389739,0.5552709724862211,-12.942579004762024,,18.565863609313965,28.424112377166747
430017,4435,355,-0.10167290514841958,,0.9033249762993565,-2.236803913263522,584138.5832970537,22.363807678222656,31.666985130310056
430018,5208,425,0.21870560084382235,,1.244464853350098,4.81152321856438,,20.609651565551758,28.54286819458008
430019,4976,424,-0.12812895680147818,,0.8797399233827029,-2.818837049633405,474976.65191521484,21.82185935974121,29.5311173248291
430020,4863,390,-0.2229281930933162,46822689.118643604,0.8001723051297119,-4.904420248054418,22624970.611537077,21.079298973083496,29.567016773223877
430021,4725,397,0.10713063813235897,930906.2274907109,1.1130796556290297,2.356874038913203,1615228.994874334,21.271265983581543,28.938187313079837
430022,4045,316,0.024278500579698704,,1.024575623064918,0.5341270127529083,9735066.448375294,22.78854274749756,31.36828575134277
430023,3957,324,0.08488087642102564,,1.0885873825492964,1.8673792812633496,4088108.5640685633,21.316070556640625,29.224348449707033
430024,3228,239,-0.12334141210561833,,0.88396181577187,-2.713511066324477,,22.24941062927246,30.45943603515625
430025,5367,457,-0.0331660581141072,10184619.015779907,0.967377905299844,-0.7296532785100293,4810739.704353911,19.398812294006348,26.744111671447754
430026,5269,434,-0.07721761806316368,,0.925688385172231,-1.6987875973890962,,19.424612045288086,26.48775878906249
430027,5007,419,-0.22995205073667807,,0.7945717007176419,-5.058945116205784,,19.955244064331055,28.14518455505371
430028,4982,404,-0.11379873414855304,,0.892437555012589,-2.503572151261455,4690954.624979516,19.88812255859375,27.364686889648432
430029,4548,377,-0.148747396573446,822426.6367665161,0.8617867776996221,-3.272442724618081,475789.54672770825,20.81049156188965,28.494664077758777
430030,3605,287,0.052868031194602684,,1.0542905024801599,1.1630966862780636,,18.545761108398438,26.362401962280273
430031,3732,293,-0.035395564758025855,998705.5624105306,0.9652235323196293,-0.7787024246773708,,18.69036865234375,26.500723876953124
430032,3546,282,0.1524290715968068,,1.1646598517013929,3.3534395751189745,,18.739044189453125,25.985464477539068
430033,3616,280,-0.07153598176558837,,0.9309627793077051,-1.5737915988423916,19241527.85549186,17.962980270385742,25.14772422790527
430034,3043,216,-0.033196381952958556,8137722.912023972,0.9673485711328998,-0.7303204029650046,15864316.980956296,20.081294059753418,27.706143627166746
430035,2726,200,-0.03847841735148929,,0.9622524724725974,-0.8465251817322579,,20.377296447753906,27.68055847167969
430036,5458,461,0.2678641908912124,284245.1053525164,1.3071696024208586,5.893012199611434,288024.9447237438,17.483306884765625,24.735973472595223
430037,5176,441,0.0615909981236491,,1.063527271111701,1.355001958720901,4204531.059771271,18.775390625,26.6402197265625
430038,4138,328,-0.07393997789351633,,0.9287274363454578,-1.6266795136624301,,18.383468627929688,26.061274642944337
430039,4179,345,-0.21902790064160818,,0.8032993052749405,-4.818613814114306,,16.72874641418457,23.83107833862306
430040,5444,472,-0.32258587949441564,,0.7242737288743215,-7.096889348877735,1868894.342642536,19.62173843383789,28.19633529663084
430041,5368,458,0.12211485481559237,536977.7033708176,1.129883866931277,2.68652680592262,1057002.1625393063,19.483972549438477,27.66784439086914
430042,3306,249,0.2831584164961429,,1.3273154138201584,6.229485162922863,,19.250680923461914,27.648256492614745
430043,3672,279,0.1404237240261419,735538.561673373,1.150761300778289,3.089321928562315,,18.884014129638672,27.11908935546875
500001,5458,476,-0.04872150754689109,208715.28579574343,0.9524463418852007,-1.0718731660318006,,24.923547744750977,30.216804962158204
500002,4611,400,0.012368511735832704,1242937.97338202,1.0124453181106416,0.2721072581882159,1268807.4400659876,25.179816246032715,30.913223514556865
500003,4287,353,-0.04900823115295274,,0.9521732921822436,-1.078181085365375,606337.795327476,24.70307731628418,30.10213270187378
500004,3639,299,0.007287510730251306,,1.007314129258222,0.16032523606547913,,25.974002838134766,31.46113735198974
500005,5361,467,0.05506965729719152,28243760.832373336,1.0566142130023861,1.2115324605379436,,24.19290542602539,29.82230386734009
500006,4019,317,0.023649785060812705,2380818.4866118203,1.0239316589267609,0.5202952713378665,7239527.934686883,23.549309730529785,29.69789463043213
500007,3901,333,-0.022596350124873658,,0.9776570352777935,-0.49711970274740525,,24.874296188354492,30.831456203460693
500008,3679,287,0.02989004800699419,5987280.360634188,1.030341239652388,0.6575810561538522,4688232.912011436,24.11422634124756,30.138385715484617
500009,3256,244,0.029222067036046212,,1.029653221127941,0.6428854747930526,,24.030101776123047,31.48021057128906
500010,4126,339,-0.04144935692743028,,0.9593979209697341,-0.9118858524033264,,26.50467872619629,32.81200180053711
500011,3946,311,0.0003159102184444786,,1.0003159601233325,0.006950024805517652,,19.96034049987793,26.951762008666993
500012,4094,337,0.029639164571483703,,1.0300827765258502,0.6520616205727257,,26.300546646118164,32.36745208740234
510001,5457,484,-0.027328626721724,4084078.2982471636,0.9730414215640523,-0.6012297878780238,1445135.172713706,26.423766136169434,31.517597732543944
510002,4353,398,0.007662251325813433,955284.2411920608,1.0076916814925947,0.16856952916793072,,25.343159675598145,29.585685329437254
510003,2707,223,0.009950741014349368,,1.010000414262878,0.21891630231570913,,25.568662643432617,30.012371463775636
510004,3930,324,0.04335565595521297,,1.0443092436120736,0.9538244310146013,820820.6652846864,26.916139602661133,32.62762451171875
510005,2922,224,-0.1875650423968396,1008864.3869376221,0.8289751978930754,-4.126430932731699,,20.98612403869629,25.346566429138182
510006,3523,284,-0.07955708262190997,,0.9235253012183647,-1.750255817683675,1202080.1252635971,26.31166172027588,31.705059394836432
510007,4649,419,0.04538184171089688,313118.6787489925,1.0464273532431454,0.9984005176364401,878595.2593973966,25.746729850769043,29.376434268951417
510008,3599,322,0.0016896759244761526,612404.7587684037,1.0016911042311862,0.03717287033847594,,25.55711269378662,29.6657444190979
510009,3101,275,-0.06370084387806099,1154259.3248626832,0.9382856514460247,-1.4014185653178162,1021870.8153200106,25.902334213256836,29.826536540985106
510010,3296,282,-0.026057316582577608,352116.6263244403,0.9742792456515352,-0.573260964816803,611522.6618319147,26.12441635131836,29.990054702758798
510011,2666,229,0.2891229796306819,3384450.0522141024,1.33525592771258,6.360705551870523,5609240.321771806,25.433937072753906,28.90512107849121
510012,2022,176,-0.05774798571327961,,0.9438877906739036,-1.270455685691311,486801.1995948264,26.013399124145508,29.93776859283447
510013,3748,327,-0.09430392855645897,1051253.3345217248,0.9100061433531885,-2.0746864282423947,,25.740957260131836,31.106176223754883
510014,2699,245,-0.28121980434910687,3644264.176163378,0.7548623952062355,-6.186835695678418,653836.8468687211,26.173869132995605,30.160396785736083
510015,2554,219,-0.17445635793934208,,0.8399135089856666,-3.838039874659751,,26.117103576660156,30.716223869323727
510016,5151,459,-0.08595401317388583,,0.917636429436779,-1.890988289824128,,24.803802490234375,29.957735748291014
510017,3066,269,-0.22955725495509502,,0.7948854562038464,-5.050259609010525,2203929.9423038377,24.998552322387695,29.78024276733398
510018,2389,195,0.013382218580508531,1950692.1375949178,1.0134721612304878,0.2944088087711997,1239085.5772981097,25.25495147705078,30.766178054809547
520001,5458,491,-0.030414139168840764,,0.9700437172515158,-0.6691110617157112,,23.605533599853516,29.118197555541993
520002,5452,499,0.044230573390161954,285659.74020737124,1.045223327792572,0.9730726145860381,741903.3849688526,22.991260528564453,28.06200103759765
520003,4771,434,0.034404834262221684,603735.600126672,1.0350035268149693,0.7569063537674865,859229.9419853254,23.98099994659424,29.187333869934083
520004,4569,396,-0.24301470791226173,13002457.190204939,0.78425997885977,-5.346323574066503,,23.15123748779297,28.635672683715814
520005,4675,419,0.008777727104557615,,1.0088163643173476,0.1931099962994134,718069.7475461317,26.483983039855957,31.620429420471194
520006,2895,247,0.0356303296874428,7813116.37595764,1.036272696424103,0.783867253120063,1693587.7320564666,23.488494873046875,29.183535575866696
520007,5014,443,0.07658920841155428,,1.0795984953083777,1.6849625850584484,,24.78592300415039,30.68704406738281
520008,4301,368,0.07983339808507559,1419642.3865648252,1.0831066050082014,1.756334757872473,10199032.227790667,24.03179931640625,29.671465740203857
520009,3421,300,0.21949387404874032,867056.9013796388,1.2454462183895223,4.828865229065064,732938.0660284719,24.452858924865723,30.34974027633667
520010,5184,464,0.015231826754426664,,1.0153484222629106,0.33510018859733137,,24.423622131347656,30.026783752441407
520011,4885,425,-0.08249055245985003,,0.9208201373009284,-1.8147921541150667,2299747.661578994,23.714059829711914,28.785195159912107
520012,3633,302,0.03744244940189814,530840.3654324148,1.0381522490797197,0.8237338868416197,2058165.396038406,25.06270122528076,30.907280426025377
520013,3137,270,-0.07105604441654038,,0.9314096903521409,-1.5632329771637994,,24.796396255493164,30.81214649200438
520014,4221,366,0.09278884735214027,,1.097230027780441,2.0413546417500585,2562004.7891862844,25.591333389282227,30.845235633850102
520015,4447,394,0.13615885481941403,,1.1458639051414976,2.9954948060301927,,24.684316635131836,30.48920305252075
520016,4276,384,0.047664210236726304,747203.7348785155,1.0488184137013608,1.0486126252076817,557151.9164153062,26.479965209960938,31.163330841064454
520017,4139,363,-0.3983392967232258,,0.671434173594164,-8.76346452793629,,25.353307723999023,30.0630415725708
520018,5184,478,-0.006294190587828652,2294304.5746721243,0.9937255763357441,-0.13847219293188417,2917523.1794478004,25.420961380004883,30.33741165161133
520019,5327,485,0.19975752371681918,,1.221106632862236,4.394665521736121,,22.72275447845459,27.756692886352536
520020,5110,476,0.08030505272116076,,1.0836175777516872,1.766711159865443,2716126.5209867065,23.265594482421875,28.27968120574951
520021,3762,354,0.24876257033395838,,1.2824375082103305,5.472776547346154,,24.34910011291504,29.69766468048095
520022,1684,140,0.010663180077649992,,1.0107202343954926,0.23458996170840396,,23.76629066467285,28.65323799133301
530001,5458,504,0.13402782548816375,2021050.879036099,1.143424635550661,2.948612160727362,4396099.56573133,22.246225357055664,27.404145622253427
