region_code,n_days,n_years,total_deaths,mmt,mmt_percentile,mean_pop,temp_range,total_heat_an,total_cold_an,total_heat_af_pct,total_cold_af_pct,p2_5,p97_5,n_heat_days_97_5,n_cold_days_2_5,heat_an_97_5,cold_an_2_5,heat_af_pct_97_5,cold_af_pct_2_5,heat_annual_97_5,cold_annual_2_5,heat_rate_per_100k_97_5,cold_rate_per_100k_2_5,p1,p99,n_heat_days_99,n_cold_days_1,heat_an_99,cold_an_1,heat_af_pct_99,cold_af_pct_1,heat_annual_99,cold_annual_1,heat_rate_per_100k_99,cold_rate_per_100k_1,protective_heat_deaths,protective_cold_deaths
120001,5303,14.518822724161533,20377.0,28.02722930908203,89.39795531995456,48069.0,10.383581161499023,1116.5692040927115,12843.073042378139,5.4795563826505935,63.02730059566246,21.286561965942383,29.212446212768555,133,133,520.64024408893,458.9809502327496,2.5550387401920305,2.2524461413983885,35.85967360993432,31.612821435510426,74.60041525709775,65.76550674137266,19.53114128112793,29.914722442626953,54,54,237.526036397711,194.03583651059273,1.1656575374084066,0.9522296535829256,16.359868903312076,13.364433204882896,34.03413614452574,27.802602935120134,0.0,0.5463488575936222
110005,5101,13.96577686516085,15868.0,20.54287338256836,1.0039370078740157,40903.0,8.64323616027832,11775.211756801855,0.0,74.20728356945963,0.0,22.01442527770996,28.7381591796875,128,128,383.9838862486265,55.580857473989084,2.4198631601249465,0.35027008743376026,27.49463133744576,3.979789882841504,67.2191070030212,9.729823931842418,20.542993545532227,29.186229705810547,51,51,175.1891931809459,0.0,1.1040407939308412,0.0,12.544178162975982,0.0,30.668112761841382,0.0,0.0,80.32832264192545
130003,2738,7.496235455167693,3982.0,24.357051849365234,1.0305483989694517,10307.0,5.413415908813477,3348.3526561129165,0.0,84.08720884261469,0.0,24.7705078125,29.280378341674805,69,69,103.71572352482832,13.899248777526164,2.6046138504477225,0.3490519532276787,13.835707822294939,1.854163848061151,134.2360320393416,17.98936497585283,24.358293533325195,29.771709442138672,28,28,43.936542070117426,0.0,1.103378756155636,0.0,5.86114754971161,0.0,56.86569855158252,0.0,0.0,26.44431463541835
130007,1841,5.040383299110198,2283.0,28.940793991088867,98.95604395604396,6569.0,6.988069534301758,0.0,2214.658990449092,0.0,97.00652608186999,23.423871994018555,28.34513282775879,46,46,13.907362282848748,56.762355406746316,0.6091704898313074,2.4863055368701845,2.7591874382457933,11.261515650360725,42.00315783598407,171.4342464661398,21.94681167602539,28.93488121032715,19,19,0.0,22.83259924940724,0.0,1.0001138523612458,0.0,4.529933121046168,0.0,68.95924982563812,16.149466402494596,0.0
130005,3193,8.7419575633128,5082.0,28.38007164001465,98.99117276166457,14593.0,4.8342742919921875,0.0,4685.272476711922,0.0,92.19347651932156,24.130781173706055,27.960050582885742,80,80,23.40906630965289,135.6767064900516,0.46062704269289434,2.669750226093105,2.677783109802918,15.520174458343671,18.349778042917276,106.35355621423746,23.54405975341797,28.378334045410156,32,32,0.0,54.628112351332156,0.0,1.0749333402465988,0.0,6.2489564786483145,0.0,42.82160267695686,26.845458472592565,0.0
140002,1019,2.7898699520876113,1141.0,27.87410545349121,98.99799599198397,3451.0,4.786964416503906,0.0,793.5276424993008,0.0,69.54668207706405,23.353084564208984,27.35724639892578,26,26,12.319973228528095,24.090778549338616,1.079752254910438,2.111374105989362,4.415966851540615,8.63509015225312,127.96194875516126,250.21994066221734,23.06435775756836,27.851322174072266,11,11,0.0034605194679760524,11.217812559934414,0.0003032882969304165,0.983156227864541,0.0012403873755429374,4.020908770869523,0.03594283904789734,116.51430805185521,8.404328539256749,0.0
140003,1251,3.4250513347022586,1465.0,29.383176803588867,98.9430894308943,5393.0,5.790592193603516,0.0,1439.8493433092854,0.0,98.2832316252072,23.924585342407227,28.977298736572266,32,32,14.91335086147189,35.99724301458278,1.017976168018559,2.457149693828176,4.354197763511277,10.509986419725308,80.73795222531572,194.88200296171533,23.59200668334961,29.382598876953125,13,13,0.0,15.999171184988434,0.0,1.0920935962449443,0.0,4.671220843578758,0.0,86.6163701757604,10.393249569929306,0.0
130004,3062,8.383299110198495,4789.0,27.669158935546875,83.39362051956594,12401.0,6.052864074707031,382.0241599698596,1457.0388215356293,7.977117560448102,30.424698716551042,24.5250301361084,29.574542999267578,77,77,128.60319024431942,89.47042822853187,2.6853871422910713,1.8682486579355162,15.340403408470825,10.672460454105574,123.70295466874305,86.06128904205768,24.121557235717773,30.174421310424805,31,31,55.979024786604526,36.41012194437667,1.168908431543214,0.7602865304735158,6.677445722830601,4.34317342919124,53.846026311028155,35.022767754142734,0.005588868466018922,0.0
140004,794,2.1738535249828885,878.0,30.03705406188965,98.96507115135834,3090.0,6.046018600463867,0.0,827.4782471650335,0.0,94.24581402790815,24.497594833374023,29.64129638671875,20,20,9.250088748590771,24.988860276075016,1.0535408597483795,2.8461116487556963,4.2551573242100496,11.495190448156674,137.70735677055177,372.01263586267555,23.975536346435547,30.021554946899414,8,8,0.0,10.998428221966545,0.0,1.2526683624107682,0.0,5.059415501351738,0.0,163.73512949358377,6.546359052219515,0.0
130006,3068,8.399726214921287,4682.0,28.20335578918457,98.98260584181162,14048.0,5.154767990112305,0.0,4504.83219871885,0.0,96.21598032291435,23.925565719604492,27.784849166870117,77,77,22.00146124970032,112.88213379307192,0.4699158746198274,2.4109810720433984,2.6193069496261545,13.438787277679111,18.645408240505088,95.66334907231713,23.048303604125977,28.20307159423828,31,31,0.0,44.94885254254443,0.0,0.9600352956545158,0.0,5.351228289166999,0.0,38.092456500334556,32.54709538776475,0.0
130008,2607,7.137577002053388,3590.0,27.969966888427734,90.25522041763341,11235.0,6.951442718505859,110.14091522239188,1625.1832389096749,3.067992067476097,45.26972810333356,23.79914665222168,28.99119758605957,66,66,67.51086183891262,22.89019849448265,1.8805253994126077,0.6376099859187367,9.45851257639541,3.2069984657114645,84.18791790294091,28.544712645406893,22.56475067138672,29.516193389892578,27,27,36.3680762491758,4.652329864814522,1.013038335631638,0.1295913611368948,5.095297219030097,0.651808010404106,45.35200016938226,5.801584427272862,0.004307831285281778,4.378297732483412
130001,5479,15.000684462696784,101273.0,28.226314544677734,85.26932942469769,229147.0,6.284307479858398,5659.3223384538105,14859.943730974492,5.588184746629221,14.67315447451393,24.69374656677246,29.970888137817383,137,137,2495.8383499373317,500.37325117822627,2.464465701556517,0.4940835673656614,166.38163119448993,33.35669465100331,72.6091247952144,14.556897821487214,24.35183334350586,30.636140823364258,55,55,1126.4693570529214,205.53203743767418,1.1123096551429517,0.2029485029945535,75.09453050987032,13.70151061765112,32.77133478067368,5.979354134093451,0.0777050093436913,0.0
130009,2884,7.8959616700889805,4189.0,24.01749610900879,1.0129235068110374,13467.0,6.175333023071289,3871.231264209256,0.0,92.4142101744869,0.0,24.472896575927734,29.664291381835938,73,73,110.64388875291962,20.479708430315597,2.6412959835979857,0.48889253832216756,14.012718573857105,2.593694002833832,104.05226534385613,19.259627257992367,24.018234252929688,30.193567276000977,29,29,47.285645472394904,0.0,1.1288050960227956,0.0,5.988585994726851,0.0,44.46859727279165,0.0,0.0,30.95880560297998
130011,3524,9.648186173853524,5893.0,30.582101821899414,98.97230944904368,16873.0,6.636552810668945,0.0,2463.7940562662393,0.0,41.80882498330629,24.279098510742188,30.07013702392578,89,89,4.330333793987596,147.34157551262754,0.07348267086352615,2.5002812746076284,0.4488236147145203,15.271427484672875,2.660010755138507,90.50807494027663,23.94507598876953,30.581628799438477,36,36,0.0,72.97003518283927,0.0,1.238249366754442,0.0,7.563083243624304,0.0,44.82358349804009,3.0292156014623837,0.0
130010,4169,11.41409993155373,8245.0,24.218769073486328,1.0125361620057858,21538.0,6.324956893920898,6878.2087033499665,0.0,83.42278597149748,0.0,24.575096130371094,30.054672241210938,105,105,180.42080593232657,20.12560384641789,2.1882450689184543,0.24409464944109022,15.806836019856627,1.7632230282811547,73.39045417335234,8.186568057763742,24.219266891479492,30.54422378540039,42,42,75.60684755242112,0.0,0.9170023960269389,0.0,6.623986823823894,0.0,30.754883572401777,0.0,0.0,27.337856157012492
150002,3883,10.63107460643395,7077.0,27.45094108581543,47.436561367167265,20675.0,4.93565559387207,2139.561896891286,1540.5281721730075,30.23261123203739,21.76809625792013,25.31603240966797,29.65704345703125,98,98,174.96335287605098,183.78789489636037,2.4722813745379537,2.596974634680802,16.457729754822974,17.287800311845384,79.60207862066734,83.61693016612035,24.941843032836914,29.877498626708984,39,39,73.99644420586642,77.16268203663577,1.0455905638811138,1.090330394752519,6.960391770845406,7.258220348668868,33.66574012500801,35.106265289813145,0.0030070235253378914,0.0
140001,4938,13.519507186858316,14764.0,26.475366592407227,92.39373601789708,38526.0,5.183330535888672,240.13593009878895,8274.225581068014,1.6264964108560616,56.043251023218744,22.822994232177734,27.211580276489258,124,124,182.37522295159093,359.6647744807637,1.235269730097473,2.436093026827172,13.489783350155648,26.603393859679816,35.01475198607602,69.05309105456008,22.54897117614746,27.732301712036133,50,50,105.21761427318131,160.23303820277619,0.7126633315712633,1.0852955716796002,7.782651602527232,11.85198809306683,20.20103722817638,30.76360923289942,0.0,0.008465771774433951
150008,2909,7.964407939767283,4253.0,29.016984939575195,98.99584487534626,12084.0,4.786468505859375,0.0,3671.0282146675318,0.0,86.31620537661725,24.610782623291016,28.81772804260254,73,73,17.77802314074735,99.95146331138233,0.41801135999876204,2.3501402142342425,2.232183895551038,12.549766921444618,18.472226874801706,103.85441014105112,24.234943389892578,29.021411895751953,30,30,0.0,37.700535092103394,0.0,0.8864456875641522,0.0,4.733626827910197,0.0,39.172681462348535,27.32997495247531,0.0
150003,4786,13.103353867214237,11952.0,26.070173263549805,17.061909758656874,33705.0,5.059814453125,5957.09596506639,77.50069943974555,49.84183371039483,0.6484328935721683,25.016979217529297,29.50947380065918,120,120,304.78489752683333,30.25677115002027,2.5500744438322736,0.2531523690597412,23.260067660191364,2.3090860139040754,69.0107333042319,6.850870831936137,24.63909149169922,29.69890594482422,48,48,116.91976755527935,13.94599510742918,0.9782443737891512,0.11668335933257346,8.922888654317966,1.0643072948158188,26.473486587503235,3.1577133802575843,0.0,0.001356125497940811
150005,4811,13.17180013689254,12354.0,27.346454620361328,84.75991649269311,31499.0,2.508951187133789,1136.2804033357156,7833.850730752096,9.197672036066987,63.4114516007131,25.549068450927734,27.731611251831055,121,121,350.66809689256036,295.1483654113317,2.8384984368832797,2.389091512152596,26.622640280608536,22.407595191537915,84.51900149404278,71.13748116301443,25.36897087097168,27.87792205810547,49,49,154.9922854455644,114.4996587956849,1.2545919171569078,0.9268225578410628,11.76697822884897,8.69278744026687,37.356672366897264,27.597026700107524,0.00239745558483374,0.0
