region_code,n_obs,n_years,mean_deaths,dispersion,rr_p1,rr_p1_lower,rr_p1_upper,rr_p1_p,rr_p2.5,rr_p2.5_lower,rr_p2.5_upper,rr_p2.5_p,rr_p5,rr_p5_lower,rr_p5_upper,rr_p5_p,rr_p50,rr_p50_lower,rr_p50_upper,rr_p50_p,rr_p95,rr_p95_lower,rr_p95_upper,rr_p95_p,rr_p97.5,rr_p97.5_lower,rr_p97.5_upper,rr_p97.5_p,rr_p99,rr_p99_lower,rr_p99_upper,rr_p99_p
430023,3957,14.89390828199863,1.8281526408895628,0.5437202778752626,0.9999999863704859,0.9999999720276826,1.0000000007132896,0.06252895723639651,2.008349549394088,0.9641645262986042,4.18338136545615,0.06252895723639673,3.577510789190065,0.9354676778497826,13.681481198997153,0.06252895723639718,36.90565819608745,0.5040631158641412,2702.097344598292,0.09950373882841834,21.71105094523915,0.14496179721063474,3251.6824585297672,0.22846878323566733,160.36565682390025,0.597462388622189,43043.95452886562,0.07516003276976724,2242.222152951189,2.024237897874144,2483680.494503643,0.030992295076542664
430024,3228,14.902121834360027,1.530359355638166,0.3942165208360807,81.486785297735,0.4888540225629667,13582.983614099005,0.09183099882942325,53.91141052640876,0.5244247726810528,5542.148915063991,0.09161726905600132,36.822712906127535,0.5178611768882582,2618.292790192427,0.09741203050572911,2.956494359522447,0.1656437148656712,52.76903446035633,0.4609803471774061,27.012596436153203,3.825906500167247,190.72090919905628,0.0009478482528857413,537.1863671887439,14.469410242234368,19943.397019122684,0.0006519755439169383,24120.414073380056,66.8617983101294,8701446.712108104,0.0007824534886762269
430020,4863,14.91854893908282,2.628418671601892,0.7417940657777078,1.0000000144231338,0.9999999779377299,1.0000000509085392,0.43845054299848885,1.2461000517312817,0.7142298385345403,2.17404154118046,0.4384505429984882,1.5797307511902237,0.4968650541102977,5.022589585666551,0.43845054299848885,4.928091487573402,0.12701177858373824,191.21128749395274,0.39283112330696923,34.71850565612385,0.4333640019951065,2781.436920106518,0.11271328554836124,168.87716790984706,1.3607707626556214,20958.341128371438,0.03704783330021244,1802.0286612253244,3.8642304893573933,840350.3116134125,0.016795104898873703
430022,4045,14.910335386721425,1.895920889987639,0.5735555856240209,51.936916282855194,0.6317461143176641,4269.821708180606,0.0791142788592436,30.136141508773306,0.650340687371456,1396.4788651122467,0.08183114403688574,18.577847946841565,0.6478358824021253,532.752883425083,0.08792072447109045,1.1348597493358934,0.38713138118904855,3.3267947607528123,0.8176635430344641,2.155540229423459,0.12108389289244956,38.373012047027366,0.6010998423591938,3.126739769731135,0.062206295112707526,157.1625760689478,0.5684133713384796,4.591335192305119,0.01810207487224474,1164.5272156299188,0.5894475609946068
430021,4725,14.932238193018481,2.366984126984127,0.6926015841419882,1.5367984756250126,0.058736072796415933,40.20952444112804,0.7964071983239982,1.399458779931245,0.10223214213849782,19.157232116621543,0.8012343047569837,1.292110029069959,0.16394143632635044,10.18380932017504,0.8077716077755994,1.3297895714368375,0.4834878695594091,3.6574657103881725,0.5808435808965129,46.762095947445026,1.2139039156058518,1801.372900512221,0.039012487942267526,245.4989198902338,4.7279493381922,12747.539230256743,0.0063164453056479,3128.8984988563716,14.53210302934737,673681.2831821301,0.0033197195419090164
430030,3605,14.913073237508556,1.6981969486823856,0.4688625869117872,50.73364275680527,0.29676332323757987,8673.250047528785,0.13442237276809887,51.254986008375425,0.43852382349735225,5990.720343919063,0.10509321869069677,51.84347232668887,0.6179891574753292,4349.179253999213,0.08063072035884411,18.275674681337275,0.5949080894837387,561.4317420829116,0.09635462640062298,2.302586459000658,0.4990983771105721,10.622964618453539,0.28500492993499904,11.258809755886036,0.30057537201256856,421.72715705375225,0.190284198756427,150.45873357582278,0.1510193990104387,149900.14963359543,0.1546359468760481
430027,5007,14.921286789869953,2.846814459756341,0.8076227339237085,46.22385086934587,1.7796437562073204,1200.6023012971016,0.021062314849403352,23.22751173953182,1.5167859599082063,355.6977160065083,0.02386904899077469,11.252406161258422,1.2808853576740846,98.85087971326743,0.029014967983755913,2.5195963087994566,1.1938200874150788,5.3176903506973625,0.015313861323755562,4148.77691094627,122.30743461142151,140730.2010011542,3.5987155959649186e-06,3438.358640225823,70.62091543032074,167405.22360518313,3.9978060813794514e-05,1754.805314249951,8.32833736150887,369742.66978565033,0.006209951574639216
430029,4548,14.915811088295689,2.2618733509234827,0.6604714800085486,1.000000054710179,0.9999998840555239,1.0000002253648637,0.5297704919367754,1.2467241721919355,0.6266697471396134,2.4802875336207757,0.5297704919367754,1.5035862874478747,0.42132858879974466,5.365816096746799,0.529770491936775,3.8452736824961087,0.07103318526135943,208.15805512441977,0.508376896487563,23.32068806771988,0.1831326140049937,2969.7304049679665,0.20282609091180182,116.81623210864566,0.5933893618495575,22996.7588928914,0.07733636806344557,1206.2938829592297,1.56582955777236,929312.468807287,0.036418264763891095
430028,4982,14.907597535934292,2.830188679245283,0.8187953407649076,24.38472618167331,0.3742834880171138,1588.6751352707165,0.13391809572643498,18.698377857517542,0.40480771210818517,863.6923755273305,0.13425315219283185,14.44465121426692,0.4050899674922514,515.065702548691,0.14307602956639798,2.8306007048966197,0.20111033347391466,39.84032153972083,0.44058741851644845,1.9227948357495712,0.4321294299838929,8.555631076835073,0.39067889984162685,4.4387524131150915,0.21752504662015773,90.57588213894094,0.3327425333034224,16.486037251336274,0.07112822875596096,3821.1189707106223,0.3131393287082891
430026,5269,14.937713894592745,3.7022205352059214,0.9262958249342871,1.1371892696616885,0.004001423242865929,323.18486611965085,0.9644258757631583,1.1183212143144754,0.005235808586262426,238.86326587018561,0.9674062361953211,1.1008952406986119,0.0064623716724867926,187.54265344296965,0.9707487025311057,1.674894431729891,0.017072674617305737,164.31352557942083,0.8255409508290852,4.363632766105841,0.11931493986965312,159.58848856844224,0.42238517181686497,2.2935550013451738,0.31439984239118585,16.73154319730961,0.4129325496667726,0.9999944612775071,0.9999812821634584,1.0000076405652483,0.4101032152889448
430033,3616,14.89390828199863,1.668141592920354,0.4517611993017414,1.0000000222607606,0.9999999685429555,1.0000000759785685,0.4166609803689556,1.3339832379065897,0.6654998446686352,2.673946948705602,0.4166609803689556,1.8202130186065528,0.4289602354771893,7.723735579870461,0.4166609803689556,11.465773398347332,0.114284512841822,1150.3217396061787,0.2995118555357208,21.988474201437768,0.1171209800068238,4128.150205702895,0.2472376787537287,12.23243282104678,0.03612723445603784,4141.817522830477,0.3994481262574854,5.716965673171196,0.004395626247084156,7435.503992155504,0.6336828628650129
430032,3546,14.89390828199863,1.6528482797518331,0.4529280966987413,30.438060087381466,0.2678124407847465,3459.4192083395287,0.1572336254526936,18.437111777604777,0.3079652507918479,1103.7839166135263,0.16274852481694668,11.148895457713055,0.34060277773837033,364.93498600440813,0.17546560418641954,1.1044156363882274,0.34762908634520706,3.5087222151703896,0.8662682583088803,11.57448810208198,0.6616249556292582,202.4844644770426,0.09352090940321345,58.30269442300473,1.1279520486409855,3013.6069889476234,0.04340241418827895,617.933689600115,1.2062789378369083,316545.3965626955,0.0434957581890274
430034,3043,14.833675564681725,1.507394019060138,0.3670251564433034,2.215895349932932,0.030328371267549094,161.90095269336888,0.7163029417994435,1.8835386950802973,0.05714022733149649,62.08792266931072,0.7225656342720097,1.5974955593101365,0.10854240694013821,23.511474767857734,0.7327759948083428,1.478804487363941,0.44325478303591337,4.9336471833865,0.5244856982853525,7.429804381700623,0.0936842347780987,589.2346058127038,0.3687549765493494,4.375577665627477,0.03995343654565113,479.19982768095525,0.5378592714309138,1.774855503380014,0.0034620379635413746,909.9010730246362,0.8569816803886527
430031,3732,14.882956878850102,1.7735798499464095,0.5105600362755441,74.9755813697771,0.8525609306564559,6593.473380732734,0.0587362637294091,41.211140557676046,0.8566401085121278,1982.5806534022297,0.05987656563987165,20.334428590875717,0.8486823141305382,487.2129172870025,0.06306119092607743,1.006515017532475,0.8487144237519088,1.1936553122779656,0.9405014888033476,5.21267062050088,0.14801103007930383,183.58047358547796,0.3635454717852997,7.852161697428373,0.11847220742189639,520.4295983360373,0.33549326436178406,13.399999318544246,0.030397249597757133,5907.112785303942,0.4034708619543852
430025,5367,14.937713894592745,4.219675796534377,0.9547724387789107,12.767632578869476,0.36802247298389856,442.94154198605474,0.15926107159756464,10.431576129027714,0.3997528367555992,272.21265374591894,0.1588278388582398,8.513247846024457,0.40777876750697517,177.7321299265547,0.16715747710367346,2.3335530366092274,0.2517133129679959,21.63361846244704,0.45576144297537313,2.0953821583157297,0.5737037442876505,7.653124862971893,0.2630234467443169,4.532024062060772,0.3914640247963715,52.46776408070131,0.22650398724815646,19.172025386756204,0.18165402974508948,2023.4429037782493,0.21406558125038444
430035,2726,14.85284052019165,1.4280997798972854,0.3315036922266985,293.05518368318934,0.10162713607708143,845063.0805777027,0.16226716814586117,132.10519645816976,0.07132424543418889,244682.33522855068,0.20331760679390154,59.85455916544919,0.04731825223204103,75712.1847045813,0.2615076525341711,2.387540642390148,0.0047492120026543716,1200.272869663176,0.7839084424961704,10.105288091683784,0.0856556299635284,1192.1790483521836,0.3419375847963435,3.781801905596661,0.25836961546915993,55.35490551860841,0.33127894040477024,1.0,0.998041919545692,1.0019619220555378,1.0
430042,3306,14.8911704312115,1.5849969751966122,0.41911690040663846,13.9906616048951,0.12451062399255752,1572.0635385650787,0.27343095224733727,9.165541421524011,0.16840376750569905,498.84364699162353,0.2772893394554621,6.374735808124197,0.21682715471685615,187.41774606804685,0.2829021777880414,1.0064275213418628,0.8383321613561863,1.2082279583259021,0.9452159983135817,4.152018983513631,0.05418399193303054,318.16152749994274,0.5201805105601773,4.438921992181993,0.038923934569751795,506.21882578101855,0.5374087150919182,4.616520113484113,0.010420577830398455,2045.2088459079687,0.6227148576709403
430038,4138,14.904859685147159,1.9702754954084098,0.6203992376144236,16.914219907831246,0.011048963880769322,25893.001206060133,0.4497308115131151,13.523562847724065,0.011905218808540638,15361.89758773205,0.4680892539731394,10.01551635041855,0.012306019074004252,8151.34180779887,0.5003975612441527,2.4782887386948445,0.005934608675085224,1034.9317720183938,0.7681648162981103,1.280566466676061,0.011973806305183953,136.95314871305803,0.9173748689807657,1.1441017162579779,0.07457248842311395,17.552971140208484,0.9230212196403611,1.0000010983155554,0.9999781516042495,1.0000240455534244,0.9252585651926557
