region_code,n_days,n_years,total_deaths,mmt,mmt_percentile,mean_pop,temp_range,total_heat_an,total_cold_an,total_heat_af_pct,total_cold_af_pct,p2_5,p97_5,n_heat_days_97_5,n_cold_days_2_5,heat_an_97_5,cold_an_2_5,heat_af_pct_97_5,cold_af_pct_2_5,heat_annual_97_5,cold_annual_2_5,heat_rate_per_100k_97_5,cold_rate_per_100k_2_5,p1,p99,n_heat_days_99,n_cold_days_1,heat_an_99,cold_an_1,heat_af_pct_99,cold_af_pct_1,heat_annual_99,cold_annual_1,heat_rate_per_100k_99,cold_rate_per_100k_1,protective_heat_deaths,protective_cold_deaths
2904,5114,14.001368925393566,111964.0,22.356218338012695,34.00746122128411,297087.0,8.414314270019531,28714.61611308681,6120.935933225697,25.646293552469373,5.466878579923633,19.381925582885742,26.67596435546875,128,128,2844.731531665033,1292.6244408687508,2.540755538981309,1.1545000543645731,203.175242851125,92.32128999360798,68.3891394948702,31.075506499310972,18.783279418945312,27.197593688964844,52,52,1244.1195558678269,621.8920743692006,1.1111781964451313,0.5554393147522424,88.85699409087286,44.41651939056522,29.90941848376834,14.950677542459017,0.05638854130417459,0.0
2905,5104,13.973990417522245,37403.0,21.401935577392578,1.0033444816053512,113836.0,8.76995849609375,28429.566029537396,0.0,76.0087854705168,0.0,21.94040298461914,29.55217933654785,128,128,1239.7736768245463,45.72698792903098,3.314636999236816,0.12225486706689564,88.72008923592585,3.272292778424484,77.93675922900124,2.8745676046457045,21.40325927734375,30.1732177734375,52,52,543.9456707952431,0.0038782772699282367,1.4542835355325592,1.0368893591231282e-05,38.92557920414627,0.000277535417876428,34.19443691288017,0.0002438028548758108,0.0,87.02888503998959
2906,5023,13.752224503764545,24114.0,21.456462860107422,1.019592163134746,83878.0,8.193492889404297,15663.856387230615,0.0,64.9575200598433,0.0,21.946521759033203,29.084638595581055,126,126,798.1728402247467,27.91034123616825,3.3099976786296206,0.11574330777211683,58.03954407566967,2.0295146598667038,69.19519310864548,2.4196030661993655,21.459575653076172,29.65306854248047,51,51,343.6649889152427,0.0,1.425167906258782,0.0,24.98977447766124,0.0,29.793002310094707,0.0,0.0,42.43062794066107
2907,5095,13.949349760438055,32471.0,21.939430236816406,1.0051241623965315,91298.0,7.905107498168945,17211.26155761555,0.0,53.00502466082212,0.0,22.386627197265625,29.26848793029785,128,128,1058.3058444853427,20.00503063601593,3.2592339148327514,0.0616089145268576,75.86775460221226,1.4341192227291106,83.0990324018185,1.5708112146258524,21.94017791748047,29.845285415649414,51,51,443.9539280727531,0.0,1.3672320780781408,0.0,31.826137827001588,0.0,34.85962214616047,0.0,0.0,26.314606043927235
2908,5106,13.979466119096509,41693.0,22.650949478149414,1.0029498525073746,114168.0,7.227821350097656,17127.01169811144,0.0,41.07886623200883,0.0,23.071792602539062,29.33976173400879,128,128,1282.4271547656408,3.3247584791862663,3.0758812145099674,0.007974380541544784,91.73649006622607,0.23783157746235484,80.35219156526003,0.2083171969924627,22.65216827392578,29.879989624023438,52,52,543.9327039548377,8.52932602816603e-05,1.3046139734603837,2.0457453357076803e-07,38.909404645418036,6.101324582427816e-06,34.08083232203248,5.3441634980273074e-06,0.0,4.010570881981318
2909,5113,13.998631074606434,44326.0,23.881778717041016,24.803613511390417,123619.0,7.642953872680664,8891.359823690487,148.65885810569745,20.059016883297584,0.3353762083330268,21.98764419555664,28.710025787353516,128,128,1220.1950956531193,43.55492007548772,2.7527751108900405,0.0982604342270625,87.16531560479206,3.111369950630137,70.51126089419269,2.5169027015508436,21.567358016967773,29.210311889648438,52,52,538.8428950560299,21.439611066273596,1.215636184307246,0.04836802568757297,38.492542033877356,1.5315505460505439,31.138046767792453,1.2389281146511004,0.0,0.00012180144132366486
2910,5114,14.001368925393566,130216.0,22.557727813720703,26.09463970155115,348565.0,7.792331695556641,53175.42976703362,3085.206241623631,40.83632561822942,2.3692988892483493,20.529571533203125,27.42983055114746,128,128,3392.9299121982976,814.5367677261208,2.6056167538538255,0.6255274065599625,242.3284416172132,58.17550927101401,69.52173672549257,16.69000309010199,20.117069244384766,27.909400939941406,52,52,1524.8866989897238,382.8337228127226,1.1710440337514005,0.2939989884597305,108.90982925420349,27.34259234598102,31.245199390129095,7.84433099880396,0.0031131857330467323,0.0
3101,5114,14.001368925393566,345528.0,19.66301727294922,17.573139603377182,1031860.0,11.009737014770508,107059.79343673456,763.0156490873059,30.98440457408215,0.22082599647128623,17.32303810119629,26.643898010253906,128,128,9619.359124547016,330.7566531484079,2.7839593678506565,0.0957249928076474,687.0299022762608,23.62316534267814,66.58169735005339,2.2893769835712345,16.549545288085938,27.559282302856445,52,52,4204.454363903881,171.4465605128386,1.216820160422276,0.049618717010731,300.28880649509045,12.244985574367286,29.10170047245658,1.1866905950775577,0.0,0.07195584795615174
3102,5114,14.001368925393566,89832.0,19.635311126708984,1.0013744354997054,255213.0,9.891155242919922,33969.16496923673,0.0,37.81410295800687,0.0,20.218360900878906,28.79416275024414,128,128,2852.216194391325,7.9103386479432825,3.175055875847499,0.008805702475669341,203.70980934717082,0.5649689462575839,79.81952696264328,0.22137153916829624,19.63603973388672,29.52719497680664,52,52,1278.9729548969126,0.0002112940162756071,1.4237387065821898,2.3521018821311682e-07,91.34627918969443,1.5090954134662788e-05,35.79217327867093,5.9130820666121195e-06,0.0,16.286991614856312
3103,5114,14.001368925393566,77275.0,22.07787322998047,36.54034949931278,203192.0,10.041181564331055,20515.714778601898,5354.384333198715,26.548967685023484,6.928999460625965,18.28049087524414,27.04901885986328,128,128,1885.0335803249982,1036.3570165692686,2.4393834750242616,1.3411284588408523,134.63209135973906,74.01826364918368,66.2585590770006,36.42774501416575,17.615612030029297,27.65679359436035,52,52,807.7736833633871,465.23340504012003,1.0453234336633932,0.6020490521386219,57.69247904741439,33.22770848472895,28.393085873171376,16.352862555971175,0.017446398380212495,0.0
3104,5111,13.99315537303217,54556.0,21.80021095275879,30.392927308447938,139153.0,10.40022087097168,19002.807219831633,2102.0587318132466,34.83174576551,3.853029422635909,18.672639846801758,27.60236167907715,128,128,1341.7002707380498,520.7053801843377,2.4593083634028337,0.954442004883675,95.88261081727111,37.21143418359017,68.90445108425338,26.741381201691787,17.808517456054688,28.208738327026367,52,52,585.483659670349,260.69952977794816,1.0731792280782113,0.4778567522874627,41.8407174123645,18.630503473174635,30.06813896384878,13.388502923526358,0.028067380666586345,0.0
3105,5114,14.001368925393566,62921.0,21.692626953125,36.46181032790104,181661.0,10.511737823486328,20932.90912444511,4801.975610722363,33.26855759515123,7.631753485676265,17.90543556213379,27.077280044555664,128,128,1366.8856839391437,996.6098449024029,2.1723839162428185,1.5839065572740465,97.6251458855636,71.17945753824847,53.74028871665553,39.1825749821087,17.2325439453125,27.744281768798828,52,52,536.4774612554244,448.3300790523941,0.8526206850740203,0.7125285342769411,38.316072100810274,32.02044610361497,21.092073753205298,17.62648345193243,0.0,0.007269916187557497
3106,5114,14.001368925393566,180231.0,15.298227310180664,1.0013744354997054,447159.0,10.922465324401855,85947.0034116857,0.0,47.687136736569016,0.0,16.144315719604492,25.732162475585938,128,128,4617.760353832177,114.75518086479565,2.5621343463844606,0.06367116692732974,329.80777654227666,8.19599722543344,73.7562648950992,1.832904453546376,15.303549766540527,26.226015090942383,52,52,1941.6901194580025,0.0176153819512251,1.0773341542009989,9.773780288199645e-06,138.67859134376914,0.0012581185486282692,31.01326180257339,0.00028135820784738074,0.0,152.78164518634645
