region_code,n_days,n_years,total_deaths,pop_elderly,heat_an,cold_an,yll_heat,yll_cold,yll_total,annual_yll_heat,annual_yll_cold,annual_yll_total,yll_rate_heat,yll_rate_cold,yll_rate_total
290031,5055,13.8398357289528,14620,33923,100.112027597199,136.051917146189,1282.57037937545,1743.00893885628,3025.57931823173,92.6723701418162,125.941447065728,218.613817207544,273.184477026844,371.256808259081,644.441285285925
290032,4756,13.0212183436003,11641,30687,490.802767745607,29.9122871606382,6287.84679657826,383.216826313489,6671.06362289175,482.892355435283,29.4301820460474,512.322537481331,1573.60561617389,95.9043961483607,1669.51001232226
290033,4602,12.5995893223819,10443,26216,320.391839800664,30.172519749905,4104.65249165957,386.550757497909,4491.20324915748,325.776688956685,30.6796315028491,356.456320459534,1242.66359840054,117.026363681908,1359.68996208245
290034,4600,12.5941136208077,10854,27963,2.95036069529331,337.98161603438,37.798108050332,4330.00129857793,4367.79940662826,3.00125194899646,343.811516153388,346.812768102385,10.7329397739744,1229.52299879622,1240.2559385702
310001,5479,15.0006844626968,315544,858060,228.740225332761,15311.853833782,2930.47143909482,196165.542261823,199096.013700918,195.355848353602,13077.1060980345,13272.4619463881,22.7671547856329,1524.0316642233,1546.79881900894
310002,5414,14.8227241615332,26978,70981,78.4169265697617,888.305632844601,1004.62681332058,11380.3957412878,12385.0225546083,67.7761255200113,767.766816495263,835.542942015274,95.4848840112302,1081.65116932033,1177.13605333156
310003,5089,13.9329226557153,15476,41286,1.43677337925474,1059.25680225091,18.4070088513406,13570.5112694869,13588.9182783382,1.32111612948558,973.988846763623,975.309962893108,3.19991311700233,2359.12620928068,2362.32612239769
310004,4939,13.5222450376454,13707,34218,140.632570464004,254.430851771797,1801.69329881406,3259.60308580247,5061.29638461653,133.239213887799,241.054874891548,374.294088779347,389.383406066394,704.468042818248,1093.85144888464
310005,4484,12.2765229295003,10074,27315,9.86430660296257,426.756370532575,126.375099632798,5467.3258867266,5593.70098635939,10.2940466415878,445.348077637577,455.642124279165,37.6864237290418,1630.41580683718,1668.10223056623
310006,5477,14.9952087611225,44045,114302,514.2907827374,608.566961233489,6588.76001371945,7796.56527870021,14385.3252924197,439.391016069204,519.937094768168,959.328110837372,384.412360299211,454.880137502553,839.292497801764
310007,4806,13.1581108829569,12108,31052,501.311516429656,43.3439782143487,6422.4780702619,555.294942239025,6977.77301250092,488.100315264909,42.2017223580532,530.302037622963,1571.88044333669,135.906615863884,1707.78705920057
