region_code,n_days,n_deaths,mmt,rr_p99,rr_p99_lo,rr_p99_hi,rr_p1,rr_p1_lo,rr_p1_hi,in_mvmeta,conv_status,conv_heat,conv_cold,conv_mmt,region_name,primary_state,macro_region,n_municipalities,ac_pct,hdi,gdp_per_capita_brl,elderly_pct,urban_pct,hospital_beds_per_1000,physicians_per_1000,mean_temp_annual,is_good
270010,4201,8154,25.961113592591,1.23918312509803,0.936485751862836,1.63972042764472,1.26963886092877,0.816172365894732,1.97505196762372,True,Good,Good,Good,Good,,,,,,,,,,,,,1
270011,3725,6465,28.0638327118845,1.18185811676053,0.839688544843424,1.66346035888009,1.24398553743378,0.712480345699665,2.17198976320497,True,Good,Good,Good,Good,,,,,,,,,,,,,1
280001,5478,59324,23.5688851356506,1.53816395735202,1.1468197303097,2.06305166990622,1.0,1.0,1.0,True,Partial,High,Good,Good,,,,,,,,,,,,,0
280002,4970,13301,23.2518998718262,1.27524725207005,0.747514791812061,2.17554966366618,1.0,1.0,1.0,True,Good,Good,Good,Good,,,,,,,,,,,,,1
280003,4579,10090,26.8164276539196,1.13755229154405,0.686334540901866,1.88541467590533,1.15497548637354,0.713301964103934,1.87013136266848,True,Good,Good,Good,Good,,,,,,,,,,,,,1
280004,5125,15259,26.7230942943843,1.20290363799701,0.950478137038692,1.52236764415712,1.11549333992899,0.761238690260451,1.63460607999338,True,Good,Good,Good,Good,,,,,,,,,,,,,1
280005,5192,16824,26.6775076286239,1.12944396697986,0.918960403380436,1.38813780208015,1.30329396946669,0.904999943732149,1.87687875851512,True,Good,Good,Good,Good,,,,,,,,,,,,,1
280006,4139,7985,29.6729906463623,1.0,1.0,1.0,1.02282595874615,0.576020851039884,1.81620672237182,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290001,5479,211557,25.9320394855075,1.04784464091877,0.944665432646585,1.1622933935733,1.08026342704108,0.96826554537698,1.20521594243879,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290002,5441,29670,26.3919057056157,1.13062694139339,0.869422697470956,1.47030585274924,1.35059993564347,1.00317582786668,1.81834543405943,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290003,5301,19507,24.8858640844172,1.17182713865154,0.942927209162473,1.45629358187674,1.39930546951463,1.04792479573669,1.8685079358553,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290004,5295,19190,24.4471945517954,1.24724273676278,0.971945736343952,1.60051573481774,1.17100888479066,0.895589403689061,1.53112777195693,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290005,4798,11931,21.9812532615662,1.01824204665033,0.601494851150402,1.72373356743399,1.0,1.0,1.0,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290006,4682,10838,27.0896175904707,1.20200861829722,0.923742608193055,1.56409881458973,1.20035188515072,0.778463444916895,1.85088286109402,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290007,5476,50323,26.0196269449562,1.32331996713334,1.11912081749003,1.56477809012733,1.20457749832539,0.969505545214474,1.49664636435975,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290008,5373,25631,21.9223596191406,1.23080414165183,0.79240530280928,1.91174747283576,1.0,1.0,1.0,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290009,5216,18264,24.5168397884176,1.60389067544304,1.07957888385771,2.38284143682102,1.35091236492299,1.01161306880716,1.80401407808396,True,Partial,High,Good,Good,,,,,,,,,,,,,0
290010,4398,9123,26.3753389845954,1.32264900016536,0.892486619365278,1.96014185499225,1.37440599399459,0.822105495589604,2.29774870313144,True,Good,Good,Good,Good,,,,,,,,,,,,,1
