age,qx,dx,lx,Lx,Tx,ex,year
62,13.084720861190192,1066.0770284343491,81474.95385983941,80941.91534562224,1653191.013280059,20.290787965636994,2013
63,14.139121587322393,1136.9108862192668,80408.87683140507,79840.42138829544,1572249.0979344368,19.553178204826857,2013
64,15.319373226949835,1214.3968327483585,79271.9659451858,78664.76752881162,1492408.6765461413,18.82643704809967,2013
65,16.596627579119517,1295.4924042905068,78057.56911243744,77409.82291029219,1413743.9090173296,18.11155439622918,2013
66,17.98159432479309,1380.3045228945466,76762.07670814694,76071.92444669968,1336334.0861070373,17.40877974403745,2013
67,19.526462440544755,1471.9393432770323,75381.7721852524,74645.80251361389,1260262.1616603376,16.718393918402647,2013
68,21.256949932256262,1571.0976162233,73909.83284197537,73124.28403386372,1185616.3591467238,16.041388724037006,2013
69,23.172506735697887,1676.269829270606,72338.73522575207,71500.60031111677,1112492.07511286,15.378926264622066,2013
70,25.23408023201603,1783.1023212068696,70662.46539648146,69770.91423587804,1040991.4748017433,14.731887275101753,2013
71,27.454096115971634,1891.020654275496,68879.3630752746,67933.85274813685,971220.5605658652,14.100312738148723,2013
72,29.901542548067766,2003.0547711260378,66988.3424209991,65986.81503543608,903286.7078177284,13.484237334025622,2013
73,32.61271637843583,2119.3467548963786,64985.28764987307,63925.61427242488,837299.8927822923,12.884453128737174,2013
74,35.58988040266122,2237.3913178529892,62865.94089497669,61747.24523605019,773374.2785098675,12.301959813213646,2013
75,38.793521415053675,2351.994936383792,60628.5495771237,59452.5521089318,711627.0332738173,11.737490641576022,2013
76,42.23334059463068,2461.213580823973,58276.5546407399,57045.94785032791,652174.4811648855,11.191026737688507,2013
77,45.9851248621405,2566.675427863191,55815.341059915925,54532.003345984325,595128.5333145575,10.662454479597404,2013
78,50.093294634762245,2667.401096414356,53248.66563205273,51914.96508384556,540596.5299685731,10.152301913142479,2013
79,54.57693952257625,2760.570615536966,50581.26453563838,49200.9792278699,488681.5648847276,9.661315694083013,2013
0,14.399491356085928,1439.9491356085928,100000.0,98694.25192656604,7520028.930681848,75.20028930681848,2014
1,0.9301106491641756,91.67175289113325,98560.0508643914,98514.21498794583,7421334.6787552815,75.29759383917407,2014
2,0.5989353376408089,58.97619189008958,98468.37911150027,98438.89101555521,7322820.463767336,74.36722864581095,2014
3,0.45570712284031223,44.84586586492858,98409.40291961018,98386.9799866777,7224381.572751781,73.41149685313422,2014
4,0.3737652016016659,36.765248497651655,98364.55705374524,98346.17442949642,7125994.592765103,72.44473828994668,2014
5,0.32081485806941673,31.54501657227966,98327.79180524759,98312.01929696144,7027648.418335606,71.4716387840264,2014
6,0.2847390188444729,27.988776866701578,98296.2467886753,98282.25240024195,6929336.3990386445,70.4944148471493,2014
7,0.2602403026296112,25.573361203877784,98268.2580118086,98255.47133120667,6831054.146638403,69.5143506646626,2014
8,0.2450994709401163,24.079230031599906,98242.68465060473,98230.64503558894,6732798.675307196,68.53231565537996,2014
9,0.23893251305958574,23.46761822234539,98218.60542057313,98206.87161146196,6634568.0302716065,67.54899442791225,2014
10,0.2428462801943659,23.84632394847405,98195.13780235079,98183.21464037655,6536361.158660145,66.56501844130682,2014
11,0.2595504189750999,25.480399834545974,98171.29147840232,98158.55127848504,6438177.944019768,65.58106598237192,2014
12,0.2938217546953935,28.837374427107374,98145.81107856777,98131.39239135422,6340019.392741283,64.59796218573165,2014
13,0.353358657280981,34.67048208456846,98116.97370414066,98099.63846309838,6241888.00034993,63.61680109673535,2014
14,0.45015917208846756,44.152648414970805,98082.3032220561,98060.22689784862,6143788.361886831,62.63911184852005,2014
15,0.7581779199095917,74.33036107370658,98038.15057364113,98000.98539310429,6045728.134988982,61.66709693740854,2014
16,0.9443086958433838,92.50808730476527,97963.82021256743,97917.56616891504,5947727.149595878,60.71350766732212,2014
17,1.1102812789578145,108.66468559971607,97871.31212526266,97816.9797824628,5849809.583426963,59.7704215504944,2014
18,1.2412680887361567,121.34965453721715,97762.64743966295,97701.97261239434,5751992.6036445,58.83630153525157,2014
19,1.3429531170109932,131.12768520953318,97641.29778512573,97575.73394252096,5654290.631032106,57.90880251791836,2014
20,1.4438757901087917,140.79257389665918,97510.1700999162,97439.77381296788,5556714.897089585,56.98600352553749,2014
21,1.5440131479130577,150.33959910428436,97369.37752601954,97294.2077264674,5459275.123276616,56.06768022952351,2014
22,1.613421360295501,156.85527241866353,97219.03792691526,97140.61029070592,5361980.915550149,55.153610135301236,2014
23,1.6445916531441365,159.62765542953667,97062.1826544966,96982.36882678184,5264840.305259443,54.241931937593186,2014
24,1.647886476000346,159.68440987284234,96902.55499906707,96822.71279413064,5167857.9364326615,53.33046106454484,2014
25,1.6379623980097329,158.46118430062182,96742.87058919422,96663.63999704391,5071035.223638531,52.41766336634779,2014
26,1.6324934909042006,157.67341967631523,96584.4094048936,96505.57269505544,4974371.583641487,51.50284206624194,2014
27,1.6395662554452022,158.0980224440858,96426.73598521728,96347.68697399524,4877866.010946432,50.58624002055026,2014
28,1.6684073601793394,160.61530413153096,96268.6379627732,96188.33031070743,4781518.323972437,49.66849459136875,2014
29,1.7147305139249023,164.79935908575877,96108.02265864167,96025.62297909879,4685329.99366173,48.75066476295299,2014
30,1.7679291291940145,169.62081922005075,95943.2232995559,95858.41288994587,4589304.370682631,47.83354376529346,2014
31,1.820631476488855,174.36843529243052,95773.60248033585,95686.41826268964,4493445.957792684,46.91737432258826,2014
32,1.875996184064574,179.34379826799756,95599.23404504341,95509.56214590941,4397759.539529995,46.00203739559154,2014
33,1.932707285049942,184.41871701860876,95419.89024677541,95327.6808882661,4302249.977384086,45.08755948322289,2014
34,1.9939585911761137,189.89558664146676,95235.4715297568,95140.52373643607,4206922.296495819,44.173901057247825,2014
35,2.065156094011881,196.2839503677937,95045.57594311534,94947.43396793144,4111781.7727593835,43.2611589961881,2014
36,2.1505049425931664,203.97387123186604,94849.29199274755,94747.30505713161,4016834.338791452,42.34965021245062,2014
37,2.2506449880968686,213.013010877023,94645.31812151568,94538.81161607718,3922087.03373432,41.43984205007087,2014
38,2.367838511621112,223.60044878212537,94432.30511063866,94320.5048862476,3827548.222118243,40.53219094497181,2014
39,2.503044156193293,235.80854766639985,94208.70466185654,94090.80038802334,3733227.7172319954,39.6272056879635,2014
40,2.6536502932490538,249.37120333088353,93972.89611419014,93848.2105125247,3639136.916843972,38.72538856759203,2014
41,2.82267250048599,264.55081641449607,93723.52491085925,93591.249502652,3545288.706331447,37.82709527520847,2014
42,3.017348935456072,281.9983359926895,93458.97409444475,93317.97492644841,3451697.4568287954,36.93275568529877,2014
43,3.2410501914685224,301.99125512238896,93176.97575845207,93025.98013089088,3358379.481902347,36.04301872394382,2014
44,3.492118581036038,324.3304590975117,92874.98450332969,92712.81927378093,3265353.501771456,35.15859000390346,2014
45,3.767008552993275,348.63910536974424,92550.65404423217,92376.3344915473,3172640.682497675,34.28004604896033,2014
46,4.062611200778843,374.5809386250007,92202.01493886243,92014.72446954992,3080264.348006128,33.407776934686275,2014
47,4.37935825385283,402.14523101906576,91827.43400023742,91626.36138472789,2988249.623536578,32.542013790005846,2014
48,4.716580803074138,431.2147619244049,91425.28876921836,91209.68138825615,2896623.26215185,31.682954477329506,2014
49,5.076243245275059,461.9080535395848,90994.07400729395,90763.11998052415,2805413.580763594,30.83072838939727,2014
50,5.463466689457771,494.6194730127999,90532.16595375436,90284.85621724796,2714650.4607830695,29.98548010184322,2014
51,5.879649369944892,529.3892034368761,90037.54648074156,89772.85187902312,2624365.6045658216,29.147458001059107,2014
52,6.322345738790345,565.9015167491432,89508.15727730468,89225.2065189301,2534592.7526867986,28.316891217348964,2014
53,6.792228203519914,604.1160980615268,88942.25576055553,88640.19771152477,2445367.5461678687,27.493878193860134,2014
54,7.292705733028437,644.2240575617368,88338.13966249401,88016.02763371315,2356727.348456344,26.678480636568658,2014
55,7.836532305241044,687.2162026111336,87693.91560493228,87350.30750362671,2268711.320822631,25.870795085070064,2014
56,8.422286720524276,732.7953689728168,87006.69940232114,86640.30171783474,2181361.0133190043,25.07118449847565,2014
57,9.038266149728894,779.7665064295713,86273.90403334833,85884.02078013355,2094720.7116011698,24.27988781858621,2014
58,9.682907007298219,827.8317833423192,85494.13752691876,85080.2216352476,2008836.6908210362,23.49677707653969,2014
59,10.368941924210946,877.9000071926316,84666.30574357643,84227.35573998012,1923756.4691857887,22.721629960000264,2014
60,11.109087005914134,930.8126894123226,83788.40573638381,83322.99939167764,1839529.1134458086,21.95445894069592,2014
61,11.926826640552827,988.2281481247041,82857.59304697148,82363.47897290913,1756206.114054131,21.195475869767883,2014
62,12.843839310906016,1051.5169672467175,81869.36489884678,81343.60641522342,1673842.635081222,20.445286672851665,2014
63,13.87943787330781,1121.706299421081,80817.84793160006,80256.99478188952,1592499.0286659987,19.70479379769931,2014
64,15.03546545197697,1198.2685841664904,79696.14163217897,79097.00734009573,1512242.0338841092,18.97509719935438,2014
65,16.28575893327618,1278.397437234849,78497.87304801248,77858.67432939506,1433145.0265440135,18.257119217325087,2014
66,17.64372818074537,1362.4394379362573,77219.47561077763,76538.2558918095,1355286.3522146186,17.55109499895981,2014
67,19.161901377959744,1453.5650459683113,75857.03617284137,75130.25364985722,1278748.096322809,16.85734324511655,2014
68,20.867085943096214,1552.5836264691377,74403.47112687306,73627.1793136385,1203617.842672952,16.176904443349674,2014
69,22.757816416675723,1657.9271235260887,72850.88750040393,72021.92393864089,1129990.6633593135,15.511007513162392,2014
70,24.79383103740181,1765.1462306367512,71192.96037687785,70310.38726155947,1057968.7394206726,14.860580790854165,2014
71,26.985441880273854,1873.540243517844,69427.8141462411,68491.04402448218,987658.3521591133,14.22568698589204,2014
72,29.400076823750386,1986.1008425127395,67554.27390272326,66561.22348146689,919167.3081346311,13.606353159212588,2014
73,32.07233486657974,2102.9244029769243,65568.17306021052,64516.71085872206,852606.0846531643,13.003352767969082,2014
74,35.00481574148374,2221.5893352339103,63465.2486572336,62354.45398961664,788089.3737944422,12.417652029550787,2014
75,38.15885190478641,2336.9877261753777,61243.65932199969,60075.165458912,725734.9198048256,11.849960107529535,2014
76,41.5459311866268,2447.3325245533406,58906.67159582431,57683.00533354764,665659.7543459135,11.300243865638809,2014
77,45.24262242072601,2554.3685597252556,56459.339071270966,55182.154791408335,607976.7490123659,10.768400038209652,2014
78,49.29428709610172,2657.2070923030315,53904.97051154571,52576.36696539419,552794.5942209576,10.254983705121525,2014
79,53.71881192566715,2752.968964729382,51247.76341924268,49871.278936877985,500218.2272555634,9.760781620134857,2014
0,13.824165120629479,1382.4165120629477,100000.0,98744.03657592493,7549173.777727617,75.49173777727617,2015
1,0.9015520187502136,88.90888147781739,98617.58348793705,98573.12904719813,7450429.741151692,75.54869504648765,2015
2,0.5784067271233171,56.98964820692037,98528.67460645923,98500.17978235577,7351856.612104494,74.61641640333737,2015
3,0.4390781629295522,43.23676653204704,98471.68495825231,98450.0665749863,7253356.432322138,73.65931064749469,2015
4,0.3595762367946976,35.39253099432063,98428.44819172026,98410.7519262231,7154906.365747152,72.69144741376729,2015
5,0.30836249614424366,30.340728246800957,98393.05566072595,98377.88529660256,7056495.613820929,71.71741508011284,2015
6,0.2736430296070238,26.91627131449564,98362.71493247915,98349.25679682191,6958117.728524326,70.73938263396562,2015
7,0.2503027549207778,24.61372131222445,98335.79866116466,98323.49180050855,6859768.471727504,69.75860841242756,2015
8,0.23625868199386932,23.226870979145072,98311.18493985244,98299.57150436286,6761444.979926996,68.77594837315512,2015
9,0.23126312965079612,22.73038078999386,98287.9580688733,98276.5928784783,6663145.408422633,67.79208297066837,2015
10,0.2365949003986403,23.249051757511783,98265.22768808331,98253.60316220456,6564868.8155441545,66.80764874816731,2015
11,0.25521178838880676,25.072511062631655,98241.9786363258,98229.44238079448,6466615.21238195,65.82334051230991,2015
12,0.2922720496001884,28.706056458619962,98216.90612526317,98202.55309703386,6368385.770001155,64.84001605466058,2015
13,0.3560758368272168,34.96244550605776,98188.20006880455,98170.71884605152,6270183.216904121,63.858826340745054,2015
14,0.45957981252621366,45.10924654575643,98153.2376232985,98130.68300002562,6172012.4980580695,62.88139492398188,2015
15,0.7482101433506972,73.40549679663877,98108.12837675273,98071.42562835442,6073881.815058044,61.91007733562354,2015
16,0.929210028367148,91.0948476282495,98034.7228799561,97989.17545614197,5975810.389429689,60.95605938262398,2015
17,1.0900383503403843,106.76231072671087,97943.62803232785,97890.24687696449,5877821.213973547,60.01228800747997,2015
18,1.2161998154970843,118.98917803942432,97836.86572160113,97777.37113258142,5779930.967096583,59.07722947241193,2015
19,1.313444029541589,128.34696152562321,97717.87654356171,97653.7030627989,5682153.5959640015,58.14855783763323,2015
20,1.4095335370336528,137.55571480921762,97589.52958203609,97520.75172463148,5584499.892901203,57.22437557409003,2015
21,1.505005607477014,146.66576712987987,97451.97386722687,97378.64098366193,5486979.141176571,56.30444334203315,2015
22,1.5714418611870875,152.90963446419943,97305.308100097,97228.8532828649,5389600.5001929095,55.388555932104765,2015
23,1.6019301190560493,155.6313532406319,97152.3984656328,97074.58278901248,5292371.646910044,54.47494586335093,2015
24,1.6061871613236105,155.7949620258205,96996.76711239216,96918.86963137926,5195297.064121032,53.56154868647461,2015
25,1.5980928355630168,154.7608637824581,96840.97215036635,96763.59171847512,5098378.194489653,52.64691257511675,2015
26,1.5940309672142592,154.12081489343552,96686.21128658389,96609.15087913716,5001614.602771178,51.73038157370842,2015
27,1.601286430180146,154.5755265492401,96532.09047169045,96454.80270841584,4905005.451892041,50.81217476928577,2015
28,1.6284034172554747,156.94147468325852,96377.51494514121,96299.04420779958,4808550.649183624,49.89286818528872,2015
29,1.6716709850513063,160.84914083556203,96220.57347045795,96140.14890004016,4712251.604975825,48.973430889212075,2015
30,1.721209629378577,165.33892251159764,96059.72432962239,95977.0548683666,4616111.456075785,48.05459820221754,2015
31,1.7708546081673895,169.81501429556184,95894.38540711079,95809.477899963,4520134.401207418,47.13659076094605,2015
32,1.8244527481295068,174.64495551668819,95724.57039281524,95637.24791505688,4424324.923307455,46.2193238909488,2015
33,1.8812792115062071,179.7560883861579,95549.92543729855,95460.04739310546,4328687.675392399,45.30288909783562,2015
34,1.943884876719786,185.38862988755568,95370.16934891239,95277.4750339686,4233227.627999293,44.38733470748072,2015
35,2.0169143630802298,191.9795513788433,95184.78071902483,95088.7909433354,4137950.1529653245,43.47281279325637,2015
36,2.103283704642517,199.79681075425648,94992.80116764599,94892.90276226886,4042861.362021989,42.55966044086891,2015
37,2.2028167807844583,208.81162069833536,94793.00435689173,94688.59854654256,3947968.4592597205,41.648310295090795,2015
38,2.3170892407441475,219.16001533350445,94584.19273619339,94474.61272852664,3853279.860713178,40.73915259244677,2015
39,2.4476394224638494,230.97157418966773,94365.03272085989,94249.54693376506,3758805.247984651,39.83260684181109,2015
40,2.5927374145509274,244.06490231859667,94134.06114667022,94012.02869551093,3664555.701050886,38.9291150983186,2015
41,2.7564994069769053,258.8077189686191,93889.99624435163,93760.59238486731,3570543.6723553753,38.02901070592148,2015
42,2.94658384942454,275.89214791131786,93631.18852538301,93493.24245142736,3476783.079970508,37.132745346151054,2015
43,3.1668600764376316,295.6431610218177,93355.29637747169,93207.47479696079,3383289.8375190804,36.24100580045428,2015
44,3.4152018669169895,317.8175013994673,93059.65321644988,92900.74446575015,3290082.36272212,35.35455215021736,2015
45,3.687394617483859,341.9757458312492,92741.83571505042,92570.8478421348,3197181.6182563696,34.47399540461675,2015
46,3.979431369032076,367.69890125568196,92399.85996921916,92216.01051859133,3104610.7704142346,33.59973458237342,2015
47,4.291323444341211,394.9397704243381,92032.16106796348,91834.69118275131,3012394.759895643,32.731978961909455,2015
48,4.621951922970165,423.54283119180366,91637.22129753914,91425.44988194323,2920560.068712892,31.870892933669975,2015
49,4.9736262632808925,453.66274679068397,91213.67846634734,90986.847092952,2829134.6188309486,31.01656096321933,2015
50,5.3522313547486045,485.76860189168735,90760.01571955666,90517.1314186108,2738147.7717379965,30.169097592476394,2015
51,5.759668394250978,519.9497279384174,90274.24711766497,90014.27225369576,2647630.6403193856,29.328747952540876,2015
52,6.193324432205745,555.8774829192537,89754.29738972655,89476.35864826692,2557616.3680656897,28.495753879729435,2015
53,6.654020237396081,593.5280912036491,89198.41990680729,88901.65586120547,2468140.0094174226,27.670221198941476,2015
54,7.145118051566653,633.09241196878,88604.89181560364,88288.34560961925,2379238.353556217,26.852223447297575,2015
55,7.678722778834937,675.5110599757886,87971.79940363485,87634.04387364697,2290950.007946598,26.04186822910365,2015
56,8.253681526019353,720.5157623921175,87296.28834365906,86936.03046246301,2203315.964072951,25.239514827929032,2015
57,8.859258239449838,766.9971265773247,86575.77258126695,86192.27401797828,2116379.933610488,24.4454062667923,2015
58,9.49422076127373,814.68745742139,85808.77545468963,85401.43172597894,2030187.65959251,23.659440993474238,2015
59,10.170744041801399,864.4531140865597,84994.08799726825,84561.86144022497,1944786.2278665311,22.88142944635205,2015
60,10.90175620209597,917.1607688677955,84129.63488318169,83671.05449874779,1860224.366426306,22.111404251418932,2015
61,11.70896285812254,974.3317687369847,83212.4741143139,82725.3082299454,1776553.3119275584,21.349603299704825,2015
62,12.611558217072282,1037.1511198551204,82238.14234557691,81719.56678564935,1693828.003697613,20.596622873360825,2015
63,13.627375367475002,1106.556387643955,81200.9912257218,80647.71303189982,1612108.4369119636,19.85330982513057,2015
64,14.759348205250717,1182.1416530779547,80094.43483807784,79503.36401153886,1531460.7238800637,19.120688309695012,2015
65,15.983023265054769,1261.257017874676,78912.29318499989,78281.66467606254,1451957.3598685248,18.399634597674087,2015
66,17.31420095742615,1344.4656447499715,77651.0361671252,76978.80334475022,1373675.6951924623,17.690371732270968,2015
67,18.80645199569698,1435.0558554853158,76306.57052237523,75589.04259463257,1296696.891847712,16.993253437690324,2015
68,20.487765259548777,1533.9500171221039,74871.51466688991,74104.53965832887,1221107.8492530794,16.30937820192229,2015
69,22.355627232134257,1639.5072574227559,73337.56464976781,72517.81102105643,1147003.3095947504,15.640051794362138,2015
70,24.368492491874246,1747.1735732473292,71698.05739234506,70824.47060572139,1074485.498573694,14.986256778114784,2015
71,26.5342305458705,1856.0928781433415,69950.88381909773,69022.83738002606,1003661.0279679724,14.348082156668287,2015
72,28.918358679009344,1969.1895886026748,68094.79094095438,67110.19614665303,934638.1905879463,13.72554607588677,2015
73,31.553522298589673,2086.495636779081,66125.6013523517,65082.35353396216,867527.9944412933,13.119396673894148,2015
74,34.442801106344064,2205.686181189609,64039.10571557262,62936.26262497782,802445.6409073311,12.5305566331823,2015
75,37.54883175091404,2321.772666680229,61833.419534383014,60672.5332010429,739509.3782823533,11.959703730620019,2015
76,40.885111834363585,2433.140337633182,59511.64686770279,58295.0766988862,678836.8450813104,11.406789776636444,2015
77,44.52875987784436,2541.635111463441,57078.50653006961,55807.688974337885,620541.7683824241,10.87172398344928,2015
78,48.52608595707108,2646.460910289016,54536.87141860617,53213.64096346166,564734.0794080863,10.355087571367685,2015
79,52.89382063941188,2744.682066332381,51890.41050831715,50518.06947515096,511520.4384446246,9.85770652869737,2015
0,13.29710957378731,1329.710957378731,100000.0,98789.81852739539,7577024.966600412,75.77024966600412,2016
1,0.8778622626493457,86.61892319522045,98670.28904262127,98626.97958102365,7478235.148073016,75.79014129413105,2016
2,0.5687685127582681,56.071287436077675,98583.67011942605,98555.63447570801,7379608.168491992,74.85629374065908,2016
3,0.4345254630507074,42.81275050574478,98527.59883198998,98506.1924567371,7281052.534016284,73.8986093270373,2016
4,0.3575278381399341,35.21105265738693,98484.78608148423,98467.18055515553,7182546.341559547,72.9305167563329,2016
5,0.30770049395232235,30.29298286576624,98449.57502882685,98434.42853739396,7084079.1610043915,71.95642194422997,2016
6,0.2737454546118132,26.94183110623988,98419.28204596108,98405.81113040796,6985644.732466998,70.97841588810567,2016
7,0.2507296629145506,24.669878295444338,98392.34021485485,98380.00527570712,6887238.921336589,69.99771431696045,2016
8,0.2366044077677463,23.274224383474543,98367.6703365594,98356.03322436765,6788858.916060883,69.0151438255393,2016
9,0.23105085420346944,22.722556727842605,98344.39611217592,98333.03483381201,6690502.882836515,68.03135864706552,2016
10,0.2351647194611752,23.121788778620196,98321.67355544808,98310.11266105878,6592169.848002703,67.04696543112722,2016
11,0.25156919914321596,24.728887944878995,98298.55176666946,98286.18732269702,6493859.735341644,66.0626186106594,2016
12,0.28486036773112,27.99431732357644,98273.82287872459,98259.8257200628,6395573.548018947,65.0791162964266,2016
13,0.34242130474541493,33.64146480178928,98245.82856140101,98229.00782900011,6297313.722298885,64.09751756903584,2016
14,0.43573136388862516,42.794130234086005,98212.18709659921,98190.79003148217,6199084.7144698845,63.11930217349309,2016
15,0.7244081290794783,71.11470629163266,98169.39296636512,98133.8356132193,6100893.924438402,62.146599261632346,2016
16,0.9002546093434766,88.31342717229012,98098.2782600735,98054.12154648735,6002760.088825183,61.19128893282868,2016
17,1.0577695456770455,103.6719559731211,98009.9648329012,97958.12885491463,5904705.967278696,60.24597577752146,2016
18,1.1832185065127203,115.84453763603581,97906.29287692807,97848.37060811005,5806747.838423781,59.30924017032372,2016
19,1.2816103313609992,125.32924890006075,97790.44833929204,97727.78371484201,5708899.467815671,58.37890678247197,2016
20,1.379670470023346,134.74568076032716,97665.11909039198,97597.74625001181,5611171.684100829,57.45318017692194,2016
21,1.476536648135088,144.00717064562102,97530.37340963165,97458.36982430884,5513573.937850817,56.531865357405906,2016
22,1.5431383743237834,150.28063887932947,97386.36623898603,97311.22591954636,5416115.568026508,55.61472079916574,2016
23,1.5718905681250297,152.84448583620573,97236.0856001067,97159.6633571886,5318804.342106962,54.69990188602497,2016
24,1.573088843872211,152.7205635238149,97083.2411142705,97006.88083250858,5221644.678749773,53.78523233071409,2016
25,1.5614655731862768,151.35367083101585,96930.52055074667,96854.84371533117,5124637.7979172645,52.86918680308055,2016
26,1.5545084085778933,150.44402868999205,96779.16687991566,96703.94486557067,5027782.954201933,51.951087370285435,2016
27,1.5599571612142011,150.7366681907518,96628.72285122567,96553.3545171303,4931079.009336363,51.0311930431751,2016
28,1.586858519649985,153.0969143332225,96477.98618303491,96401.43772586831,4834525.654819232,50.11014269770647,2016
29,1.631011623570514,157.10701403639516,96324.88926870169,96246.3357616835,4738124.217093364,49.18899209815024,2016
30,1.6818162680254192,161.73654065582232,96167.7822546653,96086.91398433739,4641877.881331681,48.26853414420393,2016
31,1.732213109643605,166.30293099085046,96006.04571400948,95922.89424851406,4545790.967347343,47.34900738322991,2016
32,1.785680484226935,171.13915830096562,95839.74278301864,95754.17320386815,4449868.073098829,46.43030066528183,2016
33,1.8410683741891134,176.1324405363017,95668.60362471767,95580.53740444951,4354113.899894961,45.51246422467903,2016
34,1.9012608832453766,181.55610010692033,95492.47118418137,95401.69313412791,4258533.3624905115,44.59548810164158,2016
35,1.9712080856793113,187.87764646722178,95310.91508407446,95216.97626084083,4163131.6693563834,43.679484827986954,2016
36,2.0546279376800785,195.44245023629583,95123.03743760723,95025.31621248908,4067914.6930955425,42.76476868985344,2016
37,2.1519569897652766,204.28010155468013,94927.59498737093,94825.4549365936,3972889.376883053,41.85178585227617,2016
38,2.2651864269645587,214.5659671964409,94723.31488581625,94616.03190221803,3878063.9219464594,40.94096502662784,2016
39,2.3953064332953833,226.37741428746813,94508.7489186198,94395.56021147608,3783447.890044241,40.03277932820925,2016
40,2.5403587411165307,239.51104658422676,94282.37150433235,94162.61598104023,3689052.3298327653,39.12769981250684,2016
41,2.703086438097276,254.20598070321356,94042.86045774812,93915.7574673965,3594889.713851725,38.22607794311881,2016
42,2.8897048765401445,271.0215322064553,93788.6544770449,93653.14371094166,3500973.9563843287,37.32833119214013,2016
43,3.1032187799182913,290.2056748079281,93517.63294483843,93372.53010743446,3407320.812673387,36.435062622716316,2016
44,3.3423919002358646,311.6025977871781,93227.4272700305,93071.6259711369,3313948.2825659527,35.546924114587,2016
45,3.6042496642420203,334.8918298777034,92915.82467224333,92748.37875730448,3220876.6565948157,34.66445751255314,2016
46,3.88646258957075,359.81233199941596,92580.93284236563,92401.02667636592,3128128.277837511,33.78804016982274,2016
47,4.189858698865061,386.39346398944093,92221.1205103662,92027.92377837148,3035727.251161145,32.91791765661654,2016
48,4.514171056578675,414.5576668215568,91834.72704637676,91627.44821296599,2943699.3273827736,32.05431563918297,2016
49,4.861082810042309,444.40101386211217,91420.16937955521,91197.96887262416,2852071.879169808,31.197403139001754,2016
50,5.2350711565519,476.2646209163868,90975.7683656931,90737.6360552349,2760873.910297184,30.347354684594315,2016
51,5.637094929976234,510.154293725046,90499.50374477671,90244.4265979142,2670136.274241949,29.504430010712177,2016
52,6.064831856640598,545.7702733091013,89989.34945105166,89716.4643143971,2579891.847644035,28.668857630172422,2016
53,6.518805316433807,583.0652794647364,89443.57917774256,89152.0465380102,2490175.383329638,27.84073944962727,2016
54,7.002435620115951,622.2400277431092,88860.51389827783,88549.39388440628,2401023.3367916276,27.0201378706877,2016
55,7.528135654263141,664.269695595408,88238.27387053471,87906.13902273701,2312473.942907221,26.207152990097445,2016
56,8.094821430539094,708.8959257534189,87574.00417493931,87219.5562120626,2224567.8038844843,25.40214787302234,2016
57,8.691449884403962,754.9837350511244,86865.1082491859,86487.61638166034,2137348.247672422,24.605371371219736,2016
58,9.316695730665787,802.2618294279388,86110.12451413478,85708.9935994208,2050860.6312907618,23.816718915022793,2016
59,9.982657586671902,851.5991826322535,85307.86268470684,84882.06309339071,1965151.6376913409,23.035996634383316,2016
60,10.70257737871922,903.899695248453,84456.26350207458,84004.31365445035,1880269.57459795,22.26323420703739,2016
61,11.497747679884336,960.6639971087869,83552.36380682612,83072.03180827173,1796265.2609434999,21.49867674715323,2016
62,12.38645823795051,1023.0186404944088,82591.69980971733,82080.19048947013,1713193.229135228,20.742922510158365,2016
63,13.386049488252684,1091.8824028227227,81568.68116922292,81022.73996781156,1631113.038645758,19.996805333432327,2016
64,14.499673573122935,1166.8873123227054,80476.7987664002,79893.35511023884,1550090.2986779464,19.261331494775153,2016
65,15.703618029574017,1245.45255543417,79309.91145407749,78687.1851763604,1470196.9435677077,18.537367103467137,2016
66,17.01398848089466,1328.1878044687924,78064.45889864332,77400.36499640893,1391509.7583913472,17.82513807209045,2016
67,18.483811754532592,1418.3787896495028,76736.27109417453,76027.08169934977,1314109.3933949384,17.125009785557584,2016
68,20.140895423447535,1516.9697924199224,75317.89230452503,74559.40740831506,1238082.3116955888,16.438090257355835,2016
69,21.982547370835828,1622.3322751337346,73800.9225121051,72989.75637453824,1163522.9042872738,15.765695938237473,2016
70,23.967669041818247,1729.9525627047433,72178.59023697136,71313.61395561899,1090533.1479127356,15.108817508521275,2016
71,26.10355084621499,1838.9595955767957,70448.63767426662,69529.15787647822,1019219.5339571165,14.467554910993199,2016
72,28.454245523556697,1952.2366253432258,68609.67807868982,67633.55976601821,949690.3760806383,13.841930215609223,2016
73,31.05144219360721,2069.8096900623486,66657.44145334659,65622.53660831542,882056.8163146201,13.232683359621145,2016
74,33.898305108560244,2189.4112477511458,64587.63176328424,63492.926139408664,816434.2797063047,12.64072172050777,2016
75,36.957629866956104,2306.090338169779,62398.220515533096,61245.1753464482,752941.3535668959,12.066711956624829,2016
76,40.243894428548984,2418.341342844432,60092.13017736332,58882.9595059411,691696.1782204477,11.510595084229672,2016
77,43.83483516133852,2528.121026690981,57673.788834518884,56409.72832117339,632813.2187145066,10.972284490103684,2016
78,47.77722532902945,2634.706996774399,55145.6678078279,53828.3143094407,576403.4903933333,10.452380274040548,2016
79,52.08676135291265,2735.1258841774925,52510.960811053505,51143.39786896476,522575.1760838925,9.951735180855632,2016
0,12.807916760313965,1280.7916760313965,100000.0,98826.51821229895,7604800.664151452,76.04800664151452,2017
